id_actv,nombre_actv,descripcion,fecha_inicio,fecha_fin,id_equipo_soporte,id_empleado,id_estado,id_orden
767,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-02-12,2024-02-14,,368,7,767
768,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-02-12,2024-02-12,,679,2,768
769,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-02-14,2024-02-14,,450,4,769
770,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-02-15,2024-02-16,,255,7,770
771,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-02-15,2024-02-15,,752,7,771
772,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-02-17,2024-02-19,,527,4,772
773,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-02-18,2024-02-19,,678,6,773
774,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-02-18,2024-02-19,,390,1,774
775,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-02-20,2024-02-21,,741,6,775
776,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-02-21,2024-02-21,13,96,5,776
777,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-02-21,2024-02-23,,973,1,777
778,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-02-23,2024-02-24,,870,3,778
779,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-02-24,2024-02-25,,483,7,779
780,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-02-24,2024-02-26,,50,2,780
781,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-02-26,2024-02-27,,944,2,781
782,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-02-27,2024-02-27,,497,1,782
783,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-02-27,2024-02-28,,498,1,783
784,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-02-29,2024-03-01,,46,4,784
785,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-03-01,2024-03-01,,537,6,785
786,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-03-01,2024-03-01,16,806,2,786
787,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-03-03,2024-03-05,,814,7,787
788,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-03-04,2024-03-06,,461,5,788
789,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-03-04,2024-03-04,,581,4,789
790,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-03-06,2024-03-07,,745,5,790
791,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-03-07,2024-03-08,,582,1,791
792,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-03-07,2024-03-09,,785,1,792
793,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-03-09,2024-03-09,,69,4,793
794,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-03-10,2024-03-12,,801,4,794
795,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-03-10,2024-03-11,18,963,5,795
796,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-03-12,2024-03-13,,134,2,796
797,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-03-13,2024-03-13,,604,6,797
798,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-03-13,2024-03-14,,320,7,798
799,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-03-15,2024-03-16,,968,2,799
800,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-03-16,2024-03-17,,472,2,800
801,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-03-16,2024-03-18,,717,7,801
802,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-03-18,2024-03-20,,486,7,802
803,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-03-19,2024-03-19,,876,2,803
804,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-03-19,2024-03-19,,478,2,804
805,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-03-21,2024-03-23,,998,3,805
806,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-03-22,2024-03-24,4,53,2,806
807,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-03-22,2024-03-23,,984,2,807
808,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-03-24,2024-03-24,,500,3,808
809,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-03-25,2024-03-27,,952,1,809
810,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-03-25,2024-03-26,,524,5,810
811,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-03-27,2024-03-28,,196,1,811
812,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-03-28,2024-03-30,,374,5,812
813,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-03-28,2024-03-29,,286,2,813
814,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-03-30,2024-03-30,,96,5,814
815,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-03-31,2024-04-01,,354,5,815
816,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-03-31,2024-04-01,,783,4,816
817,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-04-02,2024-04-03,,882,4,817
818,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-04-03,2024-04-05,,902,5,818
819,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-04-03,2024-04-03,,1000,7,819
820,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-04-05,2024-04-07,,889,4,820
821,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-04-06,2024-04-06,4,384,1,821
822,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-04-06,2024-04-08,,928,6,822
823,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-04-08,2024-04-09,,591,3,823
824,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-04-09,2024-04-11,,788,7,824
825,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-04-09,2024-04-10,,386,7,825
826,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-04-11,2024-04-11,7,780,6,826
827,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-04-12,2024-04-13,,112,1,827
828,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-04-12,2024-04-13,,286,3,828
829,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-04-14,2024-04-15,,439,1,829
830,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-04-15,2024-04-16,,479,5,830
831,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-04-15,2024-04-15,4,788,6,831
832,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-04-17,2024-04-17,,31,4,832
833,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-04-18,2024-04-19,,440,6,833
834,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-04-18,2024-04-18,,179,7,834
835,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-04-20,2024-04-20,,191,7,835
836,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-04-21,2024-04-21,,435,4,836
837,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-04-21,2024-04-21,,736,5,837
838,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-04-23,2024-04-23,,794,3,838
839,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-04-24,2024-04-26,,260,1,839
840,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-04-24,2024-04-25,12,474,7,840
841,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-04-26,2024-04-28,,463,7,841
842,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-04-27,2024-04-27,,625,3,842
843,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-04-27,2024-04-27,,710,6,843
844,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-04-29,2024-05-01,,311,4,844
845,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-04-30,2024-05-02,,341,6,845
846,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-04-30,2024-05-01,,889,6,846
847,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-05-02,2024-05-03,,627,6,847
848,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-05-03,2024-05-05,,592,6,848
849,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-05-03,2024-05-03,,88,5,849
850,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-05-05,2024-05-06,,974,1,850
851,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-05-06,2024-05-08,,284,7,851
852,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-05-06,2024-05-06,,177,1,852
853,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-05-08,2024-05-09,,611,4,853
854,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-05-09,2024-05-11,,165,2,854
855,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-05-09,2024-05-09,,590,4,855
856,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-05-11,2024-05-12,19,981,5,856
857,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-05-12,2024-05-13,,566,7,857
858,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-05-12,2024-05-13,,289,4,858
859,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-05-14,2024-05-16,,157,6,859
860,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-05-15,2024-05-16,2,22,2,860
861,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-05-15,2024-05-17,,463,1,861
862,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-05-17,2024-05-19,,916,4,862
863,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-05-18,2024-05-18,,673,7,863
864,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-05-18,2024-05-19,,729,5,864
865,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-05-20,2024-05-22,,462,7,865
866,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-05-21,2024-05-21,,65,4,866
867,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-05-21,2024-05-21,,812,1,867
868,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-05-23,2024-05-25,,218,3,868
869,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-05-24,2024-05-26,,688,6,869
870,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-05-24,2024-05-24,,509,2,870
871,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-05-26,2024-05-28,,588,3,871
872,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-05-27,2024-05-27,,369,3,872
873,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-05-27,2024-05-29,,628,3,873
874,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-05-29,2024-05-30,,261,3,874
875,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-05-30,2024-05-30,,300,7,875
876,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-05-30,2024-05-30,,612,5,876
877,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-06-01,2024-06-01,,637,2,877
878,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-06-02,2024-06-03,,266,2,878
879,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-06-02,2024-06-04,,283,6,879
880,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-06-04,2024-06-04,,458,3,880
881,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-06-05,2024-06-07,,550,3,881
882,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-06-05,2024-06-07,,104,7,882
883,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-06-07,2024-06-09,,985,6,883
884,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-06-08,2024-06-08,,300,3,884
885,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-06-08,2024-06-08,,576,3,885
886,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-06-10,2024-06-10,,864,2,886
887,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-06-11,2024-06-12,,162,1,887
888,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-06-11,2024-06-13,,852,2,888
889,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-06-13,2024-06-14,,535,4,889
890,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-06-14,2024-06-14,,388,7,890
891,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-06-14,2024-06-16,,934,2,891
892,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-06-16,2024-06-16,,221,2,892
893,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-06-17,2024-06-17,,759,6,893
894,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-06-17,2024-06-17,,997,3,894
895,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-06-19,2024-06-21,,899,6,895
896,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-06-20,2024-06-22,,154,3,896
897,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-06-20,2024-06-20,,437,3,897
898,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-06-22,2024-06-22,20,516,5,898
899,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-06-23,2024-06-23,,215,6,899
900,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-06-23,2024-06-25,,126,4,900
901,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-06-25,2024-06-26,,932,6,901
902,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-06-26,2024-06-27,12,646,2,902
903,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-06-26,2024-06-28,8,250,4,903
904,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-06-28,2024-06-29,,704,7,904
905,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-06-29,2024-06-29,,929,4,905
906,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-06-29,2024-06-30,5,327,5,906
907,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-07-01,2024-07-03,,670,6,907
908,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-07-02,2024-07-02,,898,6,908
909,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-07-02,2024-07-03,9,308,2,909
910,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-07-04,2024-07-04,,755,5,910
911,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-07-05,2024-07-06,,160,4,911
912,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-07-05,2024-07-05,,551,1,912
913,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-07-07,2024-07-09,,501,3,913
914,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-07-08,2024-07-10,,465,1,914
915,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-07-08,2024-07-10,,38,6,915
916,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-07-10,2024-07-10,,994,2,916
917,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-07-11,2024-07-12,,180,5,917
918,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-07-11,2024-07-12,,32,3,918
919,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-07-13,2024-07-13,,949,2,919
920,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-07-14,2024-07-15,,432,1,920
921,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-07-14,2024-07-14,,862,3,921
922,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-07-16,2024-07-16,,221,4,922
923,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-07-17,2024-07-17,,433,4,923
924,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-07-17,2024-07-18,,730,5,924
925,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-07-19,2024-07-19,,558,6,925
926,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-07-20,2024-07-20,,367,5,926
927,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-07-20,2024-07-21,,533,1,927
928,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-07-22,2024-07-24,,623,1,928
929,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-07-23,2024-07-25,12,163,1,929
930,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-07-23,2024-07-25,1,889,3,930
931,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-07-25,2024-07-25,,105,5,931
932,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-07-26,2024-07-26,,359,4,932
933,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-07-26,2024-07-27,,380,6,933
934,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-07-28,2024-07-28,,674,4,934
935,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-07-29,2024-07-31,,634,6,935
936,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-07-29,2024-07-31,12,635,7,936
937,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-07-31,2024-08-01,,207,4,937
938,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-08-01,2024-08-03,,513,2,938
939,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-08-01,2024-08-03,,47,4,939
940,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-08-03,2024-08-05,,331,7,940
941,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-08-04,2024-08-05,,845,2,941
942,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-08-04,2024-08-05,,884,2,942
943,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-08-06,2024-08-08,,392,2,943
944,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-08-07,2024-08-08,,292,7,944
945,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-08-07,2024-08-08,,672,4,945
946,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-08-09,2024-08-10,,319,1,946
947,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-08-10,2024-08-11,,904,5,947
948,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-08-10,2024-08-12,,757,7,948
949,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-08-12,2024-08-14,,497,5,949
950,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-08-13,2024-08-14,,66,2,950
951,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-08-13,2024-08-13,6,751,2,951
952,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-08-15,2024-08-15,1,120,3,952
953,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-08-16,2024-08-17,,117,2,953
954,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-08-16,2024-08-18,,295,1,954
955,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-08-18,2024-08-20,,192,6,955
956,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-08-19,2024-08-20,,197,6,956
957,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-08-19,2024-08-21,,647,1,957
